ID1_clustid	ID2_clustid	ID1	ID2	P1_zscore
0_KOG1992	0_KOG4184	KOG1992	KOG4184	20.704386
0_KOG0070	0_KOG2865	KOG0070	KOG2865	20.704224
0_KOG3886	0_KOG4193	KOG3886	KOG4193	20.704088
0_KOG0172	0_KOG3730	KOG0172	KOG3730	20.704028
0_KOG1666	0_KOG2435	KOG1666	KOG2435	20.703764
0_KOG0137	0_KOG3730	KOG0137	KOG3730	20.703494
0_KOG0537	0_KOG1675	KOG0537	KOG1675	20.703401
0_KOG2447	0_KOG2736	KOG2447	KOG2736	20.703233
0_KOG1531	0_KOG2658	KOG1531	KOG2658	20.703006
0_KOG2125	0_KOG4444	KOG2125	KOG4444	20.702723
0_KOG1242	0_KOG4444	KOG1242	KOG4444	20.702425
0_KOG0058	0_KOG2658	KOG0058	KOG2658	20.702096
0_KOG2568	0_KOG2865	KOG2568	KOG2865	20.701267
0_KOG0380	0_KOG2489	KOG0380	KOG2489	20.701095
0_KOG3730	0_KOG4703	KOG3730	KOG4703	20.701063
0_KOG0756	0_KOG4184	KOG0756	KOG4184	20.700986
0_KOG2507	0_KOG3595	KOG2507	KOG3595	20.700587
0_KOG2526	0_KOG3767	KOG2526	KOG3767	20.700243
0_KOG0820	0_KOG2459	KOG0820	KOG2459	20.700006
0_KOG0140	0_KOG1358	KOG0140	KOG1358	20.699966
0_KOG3893	0_KOG4290	KOG3893	KOG4290	20.699705
0_KOG2649	0_KOG3776	KOG2649	KOG3776	20.699550
0_KOG0749	0_KOG2735	KOG0749	KOG2735	20.699387
0_KOG0811	0_KOG4290	KOG0811	KOG4290	20.699271
0_KOG0203	0_KOG1837	KOG0203	KOG1837	20.699143
0_KOG0078	0_KOG2977	KOG0078	KOG2977	20.699031
0_KOG1693	0_KOG4703	KOG1693	KOG4703	20.698488
0_KOG3094	0_KOG3877	KOG3094	KOG3877	20.698134
0_KOG2037	0_KOG2877	KOG2037	KOG2877	20.697859
0_KOG0042	0_KOG3389	KOG0042	KOG3389	20.697842
0_KOG1666	0_KOG2632	KOG1666	KOG2632	20.697553
0_KOG3730	0_KOG4277	KOG3730	KOG4277	20.697418
0_KOG0057	0_KOG2489	KOG0057	KOG2489	20.697253
0_KOG2189	0_KOG3877	KOG2189	KOG3877	20.696953
0_KOG1066	0_KOG2291	KOG1066	KOG2291	20.696897
0_KOG2037	0_KOG3886	KOG2037	KOG3886	20.696709
0_KOG0138	0_KOG1377	KOG0138	KOG1377	20.696195
0_KOG2459	0_KOG3918	KOG2459	KOG3918	20.696087
0_KOG0034	0_KOG2740	KOG0034	KOG2740	20.696002
0_KOG2489	0_KOG2526	KOG2489	KOG2526	20.695959
0_KOG3106	0_KOG4143	KOG3106	KOG4143	20.695742
0_KOG3776	0_KOG4423	KOG3776	KOG4423	20.695725
0_KOG2619	0_KOG4297	KOG2619	KOG4297	20.695306
0_KOG1350	0_KOG4423	KOG1350	KOG4423	20.695037
0_KOG0097	0_KOG1687	KOG0097	KOG1687	20.694974
0_KOG0737	0_KOG4184	KOG0737	KOG4184	20.694814
0_KOG2456	0_KOG3365	KOG2456	KOG3365	20.694743
0_KOG0802	0_KOG2870	KOG0802	KOG2870	20.694742
0_KOG1692	0_KOG3389	KOG1692	KOG3389	20.694642
0_KOG0771	0_KOG2846	KOG0771	KOG2846	20.694525
0_KOG1003	0_KOG1376	KOG1003	KOG1376	20.694525
0_KOG0823	0_KOG1746	KOG0823	KOG1746	20.694498
0_KOG4184	0_KOG4277	KOG4184	KOG4277	20.694162
0_KOG0754	0_KOG1609	KOG0754	KOG1609	20.693675
0_KOG1688	0_KOG3765	KOG1688	KOG3765	20.693652
0_KOG2736	0_KOG2869	KOG2736	KOG2869	20.693495
0_KOG0823	0_KOG3893	KOG0823	KOG3893	20.693266
0_KOG1992	0_KOG4383	KOG1992	KOG4383	20.693091
0_KOG0759	0_KOG4763	KOG0759	KOG4763	20.693080
0_KOG1375	0_KOG1607	KOG1375	KOG1607	20.692957
0_KOG0901	0_KOG2987	KOG0901	KOG2987	20.692889
0_KOG2512	0_KOG3015	KOG2512	KOG3015	20.692610
0_KOG0737	0_KOG3765	KOG0737	KOG3765	20.692484
0_KOG0070	0_KOG2489	KOG0070	KOG2489	20.692190
0_KOG1879	0_KOG2233	KOG1879	KOG2233	20.691913
0_KOG1824	0_KOG2602	KOG1824	KOG2602	20.691896
0_KOG0034	0_KOG0749	KOG0034	KOG0749	20.691871
0_KOG1119	0_KOG2665	KOG1119	KOG2665	20.691656
0_KOG1543	0_KOG1933	KOG1543	KOG1933	20.691392
0_KOG2848	0_KOG4116	KOG2848	KOG4116	20.691387
0_KOG2459	0_KOG2541	KOG2459	KOG2541	20.691047
0_KOG2197	0_KOG4423	KOG2197	KOG4423	20.690977
0_KOG3052	0_KOG4184	KOG3052	KOG4184	20.690914
0_KOG1631	0_KOG1889	KOG1631	KOG1889	20.690654
0_KOG0823	0_KOG2978	KOG0823	KOG2978	20.690528
0_KOG1376	0_KOG1713	KOG1376	KOG1713	20.689527
0_KOG2020	0_KOG2607	KOG2020	KOG2607	20.689510
0_KOG1900	0_KOG3730	KOG1900	KOG3730	20.689453
0_KOG1287	0_KOG1687	KOG1287	KOG1687	20.689212
0_KOG1109	0_KOG3893	KOG1109	KOG3893	20.689029
0_KOG1631	0_KOG2865	KOG1631	KOG2865	20.688941
0_KOG2957	0_KOG4193	KOG2957	KOG4193	20.688542
0_KOG1948	0_KOG4444	KOG1948	KOG4444	20.688383
0_KOG2020	0_KOG2362	KOG2020	KOG2362	20.688277
0_KOG2004	0_KOG3730	KOG2004	KOG3730	20.688181
0_KOG0823	0_KOG3090	KOG0823	KOG3090	20.687569
0_KOG0731	0_KOG3765	KOG0731	KOG3765	20.687539
0_KOG0057	0_KOG3972	KOG0057	KOG3972	20.687066
0_KOG0909	0_KOG1236	KOG0909	KOG1236	20.686881
0_KOG0676	0_KOG2291	KOG0676	KOG2291	20.686834
0_KOG1376	0_KOG1948	KOG1376	KOG1948	20.686302
0_KOG2456	0_KOG2665	KOG2456	KOG2665	20.686228
0_KOG0188	0_KOG3389	KOG0188	KOG3389	20.686021
0_KOG1239	0_KOG2870	KOG1239	KOG2870	20.685943
0_KOG0059	0_KOG1349	KOG0059	KOG1349	20.685361
0_KOG1357	0_KOG1948	KOG1357	KOG1948	20.684936
0_KOG1581	0_KOG4143	KOG1581	KOG4143	20.684581
0_KOG0731	0_KOG1824	KOG0731	KOG1824	20.684338
0_KOG2735	0_KOG3195	KOG2735	KOG3195	20.683604
0_KOG1182	0_KOG2657	KOG1182	KOG2657	20.683578
0_KOG0811	0_KOG3882	KOG0811	KOG3882	20.683571
0_KOG2665	0_KOG3468	KOG2665	KOG3468	20.683278
0_KOG0619	0_KOG2941	KOG0619	KOG2941	20.682977
0_KOG2552	0_KOG2592	KOG2552	KOG2592	20.682872
0_KOG2125	0_KOG2736	KOG2125	KOG2736	20.682770
0_KOG3996	0_KOG3998	KOG3996	KOG3998	20.682744
0_KOG2294	0_KOG4779	KOG2294	KOG4779	20.682360
0_KOG0037	0_KOG4107	KOG0037	KOG4107	20.682343
0_KOG1014	0_KOG1202	KOG1014	KOG1202	20.682090
0_KOG2366	0_KOG2403	KOG2366	KOG2403	20.681989
0_KOG0945	0_KOG2541	KOG0945	KOG2541	20.681826
0_KOG0820	0_KOG1251	KOG0820	KOG1251	20.681560
0_KOG2164	0_KOG3722	KOG2164	KOG3722	20.681542
0_KOG0082	0_KOG2658	KOG0082	KOG2658	20.681056
0_KOG2362	0_KOG3730	KOG2362	KOG3730	20.680860
0_KOG2020	0_KOG2736	KOG2020	KOG2736	20.680830
0_KOG0059	0_KOG3094	KOG0059	KOG3094	20.680492
0_KOG2489	0_KOG4277	KOG2489	KOG4277	20.680430
0_KOG2489	0_KOG4193	KOG2489	KOG4193	20.680184
0_KOG0731	0_KOG2966	KOG0731	KOG2966	20.680088
0_KOG3765	0_KOG3877	KOG3765	KOG3877	20.679886
0_KOG0749	0_KOG2966	KOG0749	KOG2966	20.679659
0_KOG2489	0_KOG2552	KOG2489	KOG2552	20.679595
0_KOG3877	0_KOG4232	KOG3877	KOG4232	20.679155
0_KOG0138	0_KOG1652	KOG0138	KOG1652	20.678622
0_KOG2552	0_KOG3730	KOG2552	KOG3730	20.678509
0_KOG1441	0_KOG2440	KOG1441	KOG2440	20.678136
0_KOG0540	0_KOG3774	KOG0540	KOG3774	20.678019
0_KOG0759	0_KOG2736	KOG0759	KOG2736	20.677731
0_KOG1664	0_KOG2189	KOG1664	KOG2189	20.677516
0_KOG1835	0_KOG4444	KOG1835	KOG4444	20.676812
0_KOG0616	0_KOG2435	KOG0616	KOG2435	20.676803
0_KOG1558	0_KOG2676	KOG1558	KOG2676	20.676802
0_KOG0860	0_KOG2023	KOG0860	KOG2023	20.676587
0_KOG0203	0_KOG1349	KOG0203	KOG1349	20.676368
0_KOG1251	0_KOG1355	KOG1251	KOG1355	20.676223
0_KOG1531	0_KOG2966	KOG1531	KOG2966	20.676114
0_KOG1824	0_KOG2966	KOG1824	KOG2966	20.676101
0_KOG0098	0_KOG0751	KOG0098	KOG0751	20.675697
0_KOG0888	0_KOG2966	KOG0888	KOG2966	20.675658
0_KOG2282	0_KOG3893	KOG2282	KOG3893	20.675564
0_KOG0960	0_KOG3083	KOG0960	KOG3083	20.675291
0_KOG0139	0_KOG2665	KOG0139	KOG2665	20.675273
0_KOG1688	0_KOG4277	KOG1688	KOG4277	20.675207
0_KOG2532	0_KOG3713	KOG2532	KOG3713	20.674925
0_KOG1531	0_KOG3998	KOG1531	KOG3998	20.674920
0_KOG3187	0_KOG3365	KOG3187	KOG3365	20.674906
0_KOG2459	0_KOG2568	KOG2459	KOG2568	20.674814
0_KOG0034	0_KOG2864	KOG0034	KOG2864	20.674094
0_KOG0823	0_KOG2861	KOG0823	KOG2861	20.673939
0_KOG3765	0_KOG3893	KOG3765	KOG3893	20.673786
0_KOG1540	0_KOG3882	KOG1540	KOG3882	20.673487
0_KOG2568	0_KOG2735	KOG2568	KOG2735	20.673473
0_KOG2459	0_KOG4193	KOG2459	KOG4193	20.673128
0_KOG0139	0_KOG1688	KOG0139	KOG1688	20.672772
0_KOG1109	0_KOG1239	KOG1109	KOG1239	20.672524
0_KOG0569	0_KOG2447	KOG0569	KOG2447	20.672499
0_KOG2435	0_KOG2665	KOG2435	KOG2665	20.672453
0_KOG1014	0_KOG1748	KOG1014	KOG1748	20.671735
0_KOG2541	0_KOG4184	KOG2541	KOG4184	20.671294
0_KOG0057	0_KOG2966	KOG0057	KOG2966	20.670943
0_KOG2292	0_KOG2621	KOG2292	KOG2621	20.670629
0_KOG0059	0_KOG1933	KOG0059	KOG1933	20.670429
0_KOG0070	0_KOG1484	KOG0070	KOG1484	20.670021
0_KOG0057	0_KOG2632	KOG0057	KOG2632	20.669988
0_KOG0789	0_KOG3730	KOG0789	KOG3730	20.669885
0_KOG0057	0_KOG3838	KOG0057	KOG3838	20.669873
0_KOG2665	0_KOG3382	KOG2665	KOG3382	20.669827
0_KOG3372	0_KOG4408	KOG3372	KOG4408	20.669676
0_KOG0820	0_KOG3709	KOG0820	KOG3709	20.669674
0_KOG1185	0_KOG4703	KOG1185	KOG4703	20.669657
0_KOG1692	0_KOG3882	KOG1692	KOG3882	20.669243
0_KOG0034	0_KOG2443	KOG0034	KOG2443	20.669087
0_KOG2978	0_KOG3378	KOG2978	KOG3378	20.669041
0_KOG0101	0_KOG0370	KOG0101	KOG0370	20.668801
0_KOG0094	0_KOG0097	KOG0094	KOG0097	20.668771
0_KOG1014	0_KOG2435	KOG1014	KOG2435	20.668009
0_KOG2632	0_KOG3394	KOG2632	KOG3394	20.667951
0_KOG3877	0_KOG3882	KOG3877	KOG3882	20.667919
0_KOG3877	0_KOG4444	KOG3877	KOG4444	20.667736
0_KOG1278	0_KOG2657	KOG1278	KOG2657	20.667673
0_KOG0378	0_KOG1948	KOG0378	KOG1948	20.667512
0_KOG2037	0_KOG3730	KOG2037	KOG3730	20.666962
0_KOG0823	0_KOG1239	KOG0823	KOG1239	20.666874
0_KOG0070	0_KOG2735	KOG0070	KOG2735	20.666834
0_KOG2865	0_KOG3187	KOG2865	KOG3187	20.666529
0_KOG0078	0_KOG3730	KOG0078	KOG3730	20.666472
0_KOG0823	0_KOG2037	KOG0823	KOG2037	20.666449
0_KOG2877	0_KOG3720	KOG2877	KOG3720	20.666258
0_KOG0675	0_KOG3382	KOG0675	KOG3382	20.666246
0_KOG0901	0_KOG4423	KOG0901	KOG4423	20.666196
0_KOG0756	0_KOG0789	KOG0756	KOG0789	20.666141
0_KOG2459	0_KOG2657	KOG2459	KOG2657	20.665714
0_KOG3730	0_KOG4203	KOG3730	KOG4203	20.665451
0_KOG1210	0_KOG1373	KOG1210	KOG1373	20.665410
0_KOG3713	0_KOG4193	KOG3713	KOG4193	20.665397
0_KOG1242	0_KOG1688	KOG1242	KOG1688	20.665134
0_KOG0097	0_KOG1688	KOG0097	KOG1688	20.664770
0_KOG1543	0_KOG2431	KOG1543	KOG2431	20.664529
0_KOG0203	0_KOG1185	KOG0203	KOG1185	20.664486
0_KOG0859	0_KOG1693	KOG0859	KOG1693	20.664157
0_KOG1277	0_KOG3886	KOG1277	KOG3886	20.664014
0_KOG2568	0_KOG3886	KOG2568	KOG3886	20.663823
0_KOG0204	0_KOG1109	KOG0204	KOG1109	20.663168
0_KOG1435	0_KOG2456	KOG1435	KOG2456	20.662590
0_KOG0395	0_KOG3312	KOG0395	KOG3312	20.662401
0_KOG0082	0_KOG3312	KOG0082	KOG3312	20.662170
0_KOG1690	0_KOG4290	KOG1690	KOG4290	20.662011
0_KOG1607	0_KOG4383	KOG1607	KOG4383	20.661215
0_KOG1499	0_KOG4423	KOG1499	KOG4423	20.660680
0_KOG2489	0_KOG3882	KOG2489	KOG3882	20.660227
0_KOG0862	0_KOG2987	KOG0862	KOG2987	20.659510
0_KOG4184	0_KOG4383	KOG4184	KOG4383	20.659337
0_KOG0540	0_KOG2667	KOG0540	KOG2667	20.659279
0_KOG2657	0_KOG2978	KOG2657	KOG2978	20.659204
0_KOG2515	0_KOG2968	KOG2515	KOG2968	20.659196
0_KOG3106	0_KOG3363	KOG3106	KOG3363	20.658937
0_KOG2541	0_KOG3765	KOG2541	KOG3765	20.658342
0_KOG2541	0_KOG3468	KOG2541	KOG3468	20.657928
0_KOG1666	0_KOG3765	KOG1666	KOG3765	20.657808
0_KOG0802	0_KOG1854	KOG0802	KOG1854	20.657522
0_KOG1713	0_KOG3196	KOG1713	KOG3196	20.657358
0_KOG1652	0_KOG2541	KOG1652	KOG2541	20.657335
0_KOG0082	0_KOG2870	KOG0082	KOG2870	20.657021
0_KOG1119	0_KOG2966	KOG1119	KOG2966	20.657000
0_KOG1607	0_KOG2282	KOG1607	KOG2282	20.656917
0_KOG0080	0_KOG0841	KOG0080	KOG0841	20.656318
0_KOG0759	0_KOG1824	KOG0759	KOG1824	20.655942
0_KOG0741	0_KOG3877	KOG0741	KOG3877	20.655488
0_KOG2512	0_KOG3886	KOG2512	KOG3886	20.654860
0_KOG2957	0_KOG2967	KOG2957	KOG2967	20.654747
0_KOG2440	0_KOG3717	KOG2440	KOG3717	20.654594
0_KOG1357	0_KOG3106	KOG1357	KOG3106	20.653867
0_KOG0759	0_KOG4103	KOG0759	KOG4103	20.653791
0_KOG0042	0_KOG2291	KOG0042	KOG2291	20.653627
0_KOG3282	0_KOG3730	KOG3282	KOG3730	20.653621
0_KOG2621	0_KOG4290	KOG2621	KOG4290	20.653579
0_KOG1376	0_KOG2987	KOG1376	KOG2987	20.653525
0_KOG2020	0_KOG2966	KOG2020	KOG2966	20.653387
0_KOG2865	0_KOG2967	KOG2865	KOG2967	20.652791
0_KOG0927	0_KOG1948	KOG0927	KOG1948	20.652549
0_KOG2456	0_KOG3730	KOG2456	KOG3730	20.652171
0_KOG0619	0_KOG2435	KOG0619	KOG2435	20.651941
0_KOG1357	0_KOG3088	KOG1357	KOG3088	20.651380
0_KOG1277	0_KOG4444	KOG1277	KOG4444	20.651313
0_KOG3480	0_KOG4107	KOG3480	KOG4107	20.651254
0_KOG1286	0_KOG2541	KOG1286	KOG2541	20.650859
0_KOG3312	0_KOG3996	KOG3312	KOG3996	20.650807
0_KOG2067	0_KOG2541	KOG2067	KOG2541	20.650512
0_KOG2792	0_KOG3049	KOG2792	KOG3049	20.650342
0_KOG1607	0_KOG4193	KOG1607	KOG4193	20.650341
0_KOG1824	0_KOG2171	KOG1824	KOG2171	20.650339
0_KOG2649	0_KOG3083	KOG2649	KOG3083	20.650163
0_KOG0862	0_KOG3366	KOG0862	KOG3366	20.649967
0_KOG3574	0_KOG3882	KOG3574	KOG3882	20.649742
0_KOG3140	0_KOG4232	KOG3140	KOG4232	20.649697
0_KOG2602	0_KOG2735	KOG2602	KOG2735	20.649267
0_KOG2443	0_KOG3389	KOG2443	KOG3389	20.648861
0_KOG0217	0_KOG1131	KOG0217	KOG1131	20.648778
0_KOG0380	0_KOG2978	KOG0380	KOG2978	20.648288
0_KOG0820	0_KOG1835	KOG0820	KOG1835	20.648120
0_KOG1531	0_KOG2870	KOG1531	KOG2870	20.647464
0_KOG1713	0_KOG3882	KOG1713	KOG3882	20.646778
0_KOG2459	0_KOG3882	KOG2459	KOG3882	20.645713
0_KOG2957	0_KOG4290	KOG2957	KOG4290	20.645295
0_KOG1185	0_KOG1713	KOG1185	KOG1713	20.644816
0_KOG1540	0_KOG1543	KOG1540	KOG1543	20.644712
0_KOG0859	0_KOG1691	KOG0859	KOG1691	20.644410
0_KOG2489	0_KOG2541	KOG2489	KOG2541	20.644057
0_KOG3052	0_KOG3730	KOG3052	KOG3730	20.643801
0_KOG0945	0_KOG3342	KOG0945	KOG3342	20.643754
0_KOG1687	0_KOG3389	KOG1687	KOG3389	20.643648
0_KOG0034	0_KOG3140	KOG0034	KOG3140	20.643346
0_KOG0058	0_KOG2865	KOG0058	KOG2865	20.643036
0_KOG2541	0_KOG3382	KOG2541	KOG3382	20.642991
0_KOG0203	0_KOG0928	KOG0203	KOG0928	20.642981
0_KOG0901	0_KOG2407	KOG0901	KOG2407	20.641977
0_KOG2362	0_KOG2541	KOG2362	KOG2541	20.641921
0_KOG1854	0_KOG2848	KOG1854	KOG2848	20.641742
0_KOG1288	0_KOG2890	KOG1288	KOG2890	20.641712
0_KOG0810	0_KOG2735	KOG0810	KOG2735	20.641224
0_KOG2450	0_KOG2526	KOG2450	KOG2526	20.640793
0_KOG0810	0_KOG1277	KOG0810	KOG1277	20.640603
0_KOG2362	0_KOG3365	KOG2362	KOG3365	20.640352
0_KOG0204	0_KOG4290	KOG0204	KOG4290	20.640338
0_KOG0859	0_KOG1662	KOG0859	KOG1662	20.640253
0_KOG0139	0_KOG2621	KOG0139	KOG2621	20.640150
0_KOG3296	0_KOG3765	KOG3296	KOG3765	20.639784
0_KOG1110	0_KOG2957	KOG1110	KOG2957	20.639242
0_KOG2978	0_KOG3730	KOG2978	KOG3730	20.639116
0_KOG0823	0_KOG2602	KOG0823	KOG2602	20.638671
0_KOG2632	0_KOG2864	KOG2632	KOG2864	20.638626
0_KOG1179	0_KOG2189	KOG1179	KOG2189	20.638436
0_KOG1688	0_KOG3730	KOG1688	KOG3730	20.638402
0_KOG0097	0_KOG3730	KOG0097	KOG3730	20.637277
0_KOG2952	0_KOG4703	KOG2952	KOG4703	20.637004
0_KOG0042	0_KOG3312	KOG0042	KOG3312	20.636772
0_KOG0070	0_KOG1322	KOG0070	KOG1322	20.636705
0_KOG0204	0_KOG3765	KOG0204	KOG3765	20.636429
0_KOG0058	0_KOG3312	KOG0058	KOG3312	20.636329
0_KOG0534	0_KOG3312	KOG0534	KOG3312	20.636322
0_KOG1713	0_KOG2735	KOG1713	KOG2735	20.636317
0_KOG2526	0_KOG3886	KOG2526	KOG3886	20.636223
0_KOG1992	0_KOG4290	KOG1992	KOG4290	20.636213
0_KOG2516	0_KOG2725	KOG2516	KOG2725	20.636180
0_KOG1666	0_KOG2735	KOG1666	KOG2735	20.636086
0_KOG0945	0_KOG2877	KOG0945	KOG2877	20.636083
0_KOG1215	0_KOG3372	KOG1215	KOG3372	20.636011
0_KOG0741	0_KOG2665	KOG0741	KOG2665	20.635947
0_KOG2865	0_KOG4290	KOG2865	KOG4290	20.635836
0_KOG0789	0_KOG1109	KOG0789	KOG1109	20.635691
0_KOG2171	0_KOG3882	KOG2171	KOG3882	20.635663
0_KOG1287	0_KOG2620	KOG1287	KOG2620	20.635654
0_KOG2357	0_KOG2440	KOG2357	KOG2440	20.635261
0_KOG2067	0_KOG2967	KOG2067	KOG2967	20.634891
0_KOG0137	0_KOG2788	KOG0137	KOG2788	20.634815
0_KOG1277	0_KOG3595	KOG1277	KOG3595	20.634680
0_KOG3426	0_KOG3765	KOG3426	KOG3765	20.634456
0_KOG0380	0_KOG3312	KOG0380	KOG3312	20.634448
0_KOG0329	0_KOG2792	KOG0329	KOG2792	20.634327
0_KOG1353	0_KOG1688	KOG1353	KOG1688	20.633839
0_KOG1430	0_KOG3211	KOG1430	KOG3211	20.633723
0_KOG2568	0_KOG2580	KOG2568	KOG2580	20.633712
0_KOG1889	0_KOG2118	KOG1889	KOG2118	20.633600
0_KOG2736	0_KOG3776	KOG2736	KOG3776	20.633542
0_KOG0097	0_KOG2620	KOG0097	KOG2620	20.633338
0_KOG0059	0_KOG2489	KOG0059	KOG2489	20.633124
0_KOG2197	0_KOG2620	KOG2197	KOG2620	20.632938
0_KOG1242	0_KOG1373	KOG1242	KOG1373	20.632877
0_KOG2603	0_KOG2941	KOG2603	KOG2941	20.632834
0_KOG1256	0_KOG1988	KOG1256	KOG1988	20.632677
0_KOG2966	0_KOG4277	KOG2966	KOG4277	20.632259
0_KOG2025	0_KOG2103	KOG2025	KOG2103	20.631715
0_KOG0082	0_KOG1233	KOG0082	KOG1233	20.631714
0_KOG2987	0_KOG3432	KOG2987	KOG3432	20.631693
0_KOG1215	0_KOG2966	KOG1215	KOG2966	20.631619
0_KOG1215	0_KOG4383	KOG1215	KOG4383	20.631577
0_KOG2435	0_KOG4232	KOG2435	KOG4232	20.631024
0_KOG3342	0_KOG3882	KOG3342	KOG3882	20.630867
0_KOG0731	0_KOG0733	KOG0731	KOG0733	20.630597
0_KOG0862	0_KOG2435	KOG0862	KOG2435	20.630433
0_KOG1375	0_KOG2860	KOG1375	KOG2860	20.630034
0_KOG0802	0_KOG4561	KOG0802	KOG4561	20.629977
0_KOG1349	0_KOG1543	KOG1349	KOG1543	20.629959
0_KOG1666	0_KOG3052	KOG1666	KOG3052	20.629862
0_KOG1631	0_KOG2735	KOG1631	KOG2735	20.629516
0_KOG1484	0_KOG3882	KOG1484	KOG3882	20.629130
0_KOG0080	0_KOG0088	KOG0080	KOG0088	20.629061
0_KOG1149	0_KOG2118	KOG1149	KOG2118	20.628593
0_KOG0823	0_KOG1531	KOG0823	KOG1531	20.628566
0_KOG2881	0_KOG3106	KOG2881	KOG3106	20.628255
0_KOG1746	0_KOG2628	KOG1746	KOG2628	20.627949
0_KOG2693	0_KOG3158	KOG2693	KOG3158	20.627858
0_KOG2977	0_KOG4290	KOG2977	KOG4290	20.627690
0_KOG2537	0_KOG3342	KOG2537	KOG3342	20.627590
0_KOG0202	0_KOG1692	KOG0202	KOG1692	20.627046
0_KOG1692	0_KOG2607	KOG1692	KOG2607	20.626745
0_KOG0432	0_KOG2788	KOG0432	KOG2788	20.626700
0_KOG1693	0_KOG1854	KOG1693	KOG1854	20.626611
0_KOG0864	0_KOG1479	KOG0864	KOG1479	20.626147
0_KOG1124	0_KOG1958	KOG1124	KOG1958	20.626011
0_KOG0771	0_KOG2195	KOG0771	KOG2195	20.625890
0_KOG1441	0_KOG1607	KOG1441	KOG1607	20.625420
0_KOG0771	0_KOG2171	KOG0771	KOG2171	20.625283
0_KOG0823	0_KOG2357	KOG0823	KOG2357	20.624956
0_KOG2526	0_KOG2861	KOG2526	KOG2861	20.624908
0_KOG1692	0_KOG2665	KOG1692	KOG2665	20.624154
0_KOG3972	0_KOG4232	KOG3972	KOG4232	20.624044
0_KOG0569	0_KOG2407	KOG0569	KOG2407	20.623336
0_KOG2736	0_KOG3394	KOG2736	KOG3394	20.622803
0_KOG0138	0_KOG2848	KOG0138	KOG2848	20.622701
0_KOG0569	0_KOG2189	KOG0569	KOG2189	20.622644
0_KOG2357	0_KOG4423	KOG2357	KOG4423	20.622590
0_KOG1944	0_KOG4463	KOG1944	KOG4463	20.622561
0_KOG2568	0_KOG3426	KOG2568	KOG3426	20.622507
0_KOG1461	0_KOG2291	KOG1461	KOG2291	20.622373
0_KOG0203	0_KOG2966	KOG0203	KOG2966	20.622119
0_KOG2870	0_KOG4193	KOG2870	KOG4193	20.622061
0_KOG1933	0_KOG2282	KOG1933	KOG2282	20.621776
0_KOG2000	0_KOG2168	KOG2000	KOG2168	20.621446
0_KOG0619	0_KOG4297	KOG0619	KOG4297	20.621293
0_KOG0080	0_KOG0676	KOG0080	KOG0676	20.620636
0_KOG1675	0_KOG4203	KOG1675	KOG4203	20.620447
0_KOG4184	0_KOG4290	KOG4184	KOG4290	20.619623
0_KOG0823	0_KOG2607	KOG0823	KOG2607	20.619305
0_KOG3094	0_KOG3722	KOG3094	KOG3722	20.619167
0_KOG1287	0_KOG3882	KOG1287	KOG3882	20.618752
0_KOG2197	0_KOG4184	KOG2197	KOG4184	20.618620
0_KOG1713	0_KOG3052	KOG1713	KOG3052	20.618355
0_KOG1687	0_KOG4297	KOG1687	KOG4297	20.617929
0_KOG3468	0_KOG3765	KOG3468	KOG3765	20.617926
0_KOG1688	0_KOG4504	KOG1688	KOG4504	20.617397
0_KOG0534	0_KOG2735	KOG0534	KOG2735	20.617229
0_KOG0823	0_KOG3394	KOG0823	KOG3394	20.617192
0_KOG1581	0_KOG2658	KOG1581	KOG2658	20.617169
0_KOG2112	0_KOG2431	KOG2112	KOG2431	20.617103
0_KOG2628	0_KOG3426	KOG2628	KOG3426	20.616865
0_KOG0172	0_KOG2877	KOG0172	KOG2877	20.616860
0_KOG2665	0_KOG3996	KOG2665	KOG3996	20.616736
0_KOG1256	0_KOG2665	KOG1256	KOG2665	20.616458
0_KOG1664	0_KOG2197	KOG1664	KOG2197	20.616422
0_KOG0675	0_KOG2865	KOG0675	KOG2865	20.616411
0_KOG0202	0_KOG1435	KOG0202	KOG1435	20.616408
0_KOG1376	0_KOG1631	KOG1376	KOG1631	20.616273
0_KOG0098	0_KOG1484	KOG0098	KOG1484	20.615965
0_KOG0537	0_KOG2621	KOG0537	KOG2621	20.615850
0_KOG1666	0_KOG2736	KOG1666	KOG2736	20.615513
0_KOG2362	0_KOG3083	KOG2362	KOG3083	20.615477
0_KOG0172	0_KOG4290	KOG0172	KOG4290	20.614634
0_KOG2233	0_KOG3603	KOG2233	KOG3603	20.614388
0_KOG0718	0_KOG3426	KOG0718	KOG3426	20.614124
0_KOG1836	0_KOG2870	KOG1836	KOG2870	20.613911
0_KOG1185	0_KOG1854	KOG1185	KOG1854	20.613693
0_KOG0858	0_KOG3730	KOG0858	KOG3730	20.613568
0_KOG2197	0_KOG3426	KOG2197	KOG3426	20.613131
0_KOG1321	0_KOG1376	KOG1321	KOG1376	20.612557
0_KOG1286	0_KOG3352	KOG1286	KOG3352	20.612518
0_KOG3722	0_KOG3918	KOG3722	KOG3918	20.612399
0_KOG2592	0_KOG3877	KOG2592	KOG3877	20.612133
0_KOG0411	0_KOG1440	KOG0411	KOG1440	20.612017
0_KOG1713	0_KOG3765	KOG1713	KOG3765	20.611287
0_KOG0756	0_KOG2649	KOG0756	KOG2649	20.611075
0_KOG0059	0_KOG0858	KOG0059	KOG0858	20.610847
